filepath,emotion,features
processed_ravdess\03-01-07-02-02-01-04.wav,7,"[-342.8621826171875, 35.92608642578125, -5.119280815124512, 2.746164083480835, -0.9889848828315735, -4.360439777374268, -4.44059944152832, -12.14861011505127, -8.727479934692383, 1.7907309532165527, -2.612283945083618, -5.110965251922607, 0.13423439860343933, 148.44256591796875, 58.414737701416016, 37.89268112182617, 25.845869064331055, 20.993417739868164, 16.96843147277832, 15.630532264709473, 17.588035583496094, 15.367792129516602, 11.954597473144531, 9.525691032409668, 10.48282527923584, 8.91970443725586, 0.6094722747802734, 0.6605563759803772, 0.620366096496582, 0.5545746088027954, 0.5237683653831482, 0.5454932451248169, 0.576143205165863, 0.5961628556251526, 0.5877155661582947, 0.5080686807632446, 0.5001771450042725, 0.5326861143112183, 0.32212355732917786, 0.3441425859928131, 0.3831130564212799, 0.41052407026290894, 0.4239538609981537, 0.4278356432914734, 0.4284668266773224, 0.40508541464805603, 0.38520413637161255, 0.3538290560245514, 0.3339555561542511, 0.29297778010368347, 1789.0906619099667, 1975.1180600492885, 2979.640864754865, 2967.329230761739, 0.08575622193113773, 0.17747086934293907]"
processed_ravdess\03-01-07-01-02-02-06.wav,7,"[-319.7833251953125, 45.14094161987305, 3.2419233322143555, 0.6899961829185486, 2.408219575881958, -4.646721363067627, -15.013110160827637, -7.499510288238525, -0.35177135467529297, -1.6280183792114258, -7.586236953735352, 1.448405146598816, -3.4541382789611816, 162.89097595214844, 59.96332931518555, 31.226293563842773, 21.886383056640625, 15.912782669067383, 16.957639694213867, 20.22931480407715, 15.392622947692871, 8.956311225891113, 9.280871391296387, 11.3137845993042, 5.588742733001709, 9.135342597961426, 0.4860754609107971, 0.4658498764038086, 0.5507368445396423, 0.5970540046691895, 0.49552595615386963, 0.5221119523048401, 0.5201705694198608, 0.591596782207489, 0.6530078649520874, 0.5648993849754333, 0.5664747357368469, 0.5000200867652893, 0.36117398738861084, 0.365682452917099, 0.3592114746570587, 0.36950743198394775, 0.395440936088562, 0.40152525901794434, 0.374105304479599, 0.3474849462509155, 0.32803165912628174, 0.31250378489494324, 0.3563491404056549, 0.32998085021972656, 2437.7629370495847, 2036.3654894841773, 4532.359260110294, 3328.996230183307, 0.10822323069852942, 0.171449181148314]"
processed_ravdess\03-01-07-01-02-01-15.wav,7,"[-335.79107666015625, 82.46490478515625, -3.426701068878174, 14.234813690185547, 18.009990692138672, 4.366693496704102, -2.804347276687622, -9.153281211853027, 0.459656298160553, 8.898449897766113, 5.041850566864014, 1.1858913898468018, 2.1039319038391113, 190.94232177734375, 63.94930648803711, 32.53195571899414, 23.739498138427734, 16.121610641479492, 16.842805862426758, 12.363051414489746, 17.67777442932129, 14.446322441101074, 15.42282772064209, 13.298909187316895, 10.879233360290527, 11.923129081726074, 0.5057844519615173, 0.5571975708007812, 0.5951720476150513, 0.604545533657074, 0.6234756708145142, 0.6422762274742126, 0.6050971746444702, 0.6132243871688843, 0.6395070552825928, 0.6262611746788025, 0.6321098208427429, 0.5457794070243835, 0.3207903206348419, 0.35428327322006226, 0.3783406615257263, 0.3879052400588989, 0.3828941583633423, 0.3824327290058136, 0.3912450969219208, 0.3707534968852997, 0.36159464716911316, 0.3238174617290497, 0.30274906754493713, 0.2703701853752136, 1224.9784510509644, 1360.096015858943, 2048.295161409198, 2476.884951948406, 0.04939318003144654, 0.09352637812751984]"
processed_ravdess\03-01-07-01-01-01-02.wav,7,"[-328.5351257324219, 56.45813751220703, -7.694584846496582, 11.173162460327148, -4.09462308883667, 5.1089372634887695, -4.860146522521973, -7.886753082275391, 0.1326034814119339, 2.7488152980804443, -1.36838960647583, 2.686729907989502, -1.69715416431427, 178.46923828125, 59.65028381347656, 28.16081428527832, 24.422470092773438, 20.95195198059082, 14.773884773254395, 15.185462951660156, 18.627788543701172, 15.409906387329102, 10.937603950500488, 10.351409912109375, 8.26427173614502, 10.350399017333984, 0.5762657523155212, 0.5839160680770874, 0.5597649812698364, 0.6135304570198059, 0.6350499987602234, 0.6682987213134766, 0.6604458093643188, 0.68513023853302, 0.6554867625236511, 0.6337104439735413, 0.5597089529037476, 0.5341084003448486, 0.30956172943115234, 0.34505778551101685, 0.365542471408844, 0.382101446390152, 0.3784632384777069, 0.39613503217697144, 0.3780449330806732, 0.3625357151031494, 0.31970274448394775, 0.3186737298965454, 0.30473923683166504, 0.28873148560523987, 1436.7392409417434, 1315.129414739218, 2679.5972140330186, 2327.6729783601795, 0.057420646619496855, 0.08395637681793568]"
processed_ravdess\03-01-07-02-02-01-11.wav,7,"[-338.86688232421875, 67.0316162109375, 20.831985473632812, 12.144119262695312, 1.9698207378387451, 5.590892314910889, 5.4095635414123535, -0.41912898421287537, -4.876584053039551, -2.842057228088379, 7.064237594604492, 0.404683381319046, 0.20679274201393127, 201.04319763183594, 62.39192581176758, 24.647172927856445, 24.905851364135742, 24.442333221435547, 18.458595275878906, 15.842074394226074, 14.7039213180542, 14.696732521057129, 12.864874839782715, 9.069377899169922, 11.057119369506836, 10.7621431350708, 0.48338913917541504, 0.6291158199310303, 0.6996599435806274, 0.6723634004592896, 0.6501574516296387, 0.6045674681663513, 0.5929028987884521, 0.5696781873703003, 0.5556355118751526, 0.5309673547744751, 0.5199407935142517, 0.4921382665634155, 0.317758709192276, 0.3169041872024536, 0.28829535841941833, 0.35286685824394226, 0.3947922885417938, 0.40895533561706543, 0.4217040538787842, 0.41197165846824646, 0.3640446662902832, 0.3521467447280884, 0.3439435362815857, 0.2963397204875946, 1489.7605525179563, 1438.3014405399222, 2325.6528108016305, 2669.0633197108946, 0.05853612674689441, 0.11427690691984715]"
processed_ravdess\03-01-07-01-02-01-11.wav,7,"[-369.63897705078125, 61.4064826965332, 20.02829360961914, 14.243705749511719, 5.076237201690674, 8.958683013916016, 5.040488243103027, 3.2427937984466553, 1.9668461084365845, 0.38094866275787354, 8.43111515045166, 0.31334948539733887, 2.226083993911743, 173.0216522216797, 68.1999282836914, 19.474084854125977, 21.077220916748047, 21.09433937072754, 16.04663848876953, 14.579732894897461, 10.488341331481934, 11.18039608001709, 12.927515029907227, 9.996100425720215, 11.761384963989258, 8.865796089172363, 0.589144766330719, 0.660068690776825, 0.6771311163902283, 0.7162691950798035, 0.7095596790313721, 0.7036994695663452, 0.6634933352470398, 0.67165207862854, 0.7118810415267944, 0.6901205778121948, 0.6288377046585083, 0.5628315210342407, 0.29497408866882324, 0.3075856566429138, 0.33462995290756226, 0.3589421212673187, 0.37824487686157227, 0.3859047591686249, 0.41039302945137024, 0.3722487688064575, 0.31357863545417786, 0.296215683221817, 0.2855948507785797, 0.2758387625217438, 1165.6826118614188, 1416.878802178177, 1879.20263671875, 2626.7361864375453, 0.042399088541666664, 0.09796585714181617]"
processed_ravdess\03-01-07-01-02-02-07.wav,7,"[-341.3529357910156, 61.076171875, 17.43772315979004, 20.74925994873047, 12.671296119689941, -4.18574857711792, 1.1148384809494019, 3.6134111881256104, 2.8878138065338135, -0.23961006104946136, 4.957698345184326, 2.6341304779052734, 4.577090263366699, 204.14300537109375, 64.21585845947266, 25.82830810546875, 25.214435577392578, 15.829829216003418, 26.96353530883789, 14.699467658996582, 11.255096435546875, 10.121293067932129, 12.668940544128418, 10.457145690917969, 9.278410911560059, 9.824100494384766, 0.6004403829574585, 0.6455839276313782, 0.6850006580352783, 0.7503170371055603, 0.7506605982780457, 0.6919867992401123, 0.691498875617981, 0.6665661931037903, 0.6792423129081726, 0.6551653146743774, 0.6196295619010925, 0.5977271795272827, 0.2923296391963959, 0.3063165843486786, 0.33035311102867126, 0.3363266885280609, 0.3500869870185852, 0.38799849152565, 0.3870576024055481, 0.36791157722473145, 0.34916844964027405, 0.31922951340675354, 0.2826828956604004, 0.27121323347091675, 1210.9852198214242, 1605.4369966969957, 1988.9361213235295, 2782.4825605353712, 0.04334214154411765, 0.08980020076864081]"
processed_ravdess\03-01-07-02-01-02-22.wav,7,"[-365.4398498535156, 52.68478775024414, -1.8062026500701904, 7.26757287979126, 0.34705471992492676, -0.887434720993042, -6.534810543060303, 2.422285318374634, -4.728966236114502, 2.5661375522613525, 6.103245258331299, -5.570572376251221, 4.164774417877197, 165.88668823242188, 57.1214714050293, 27.07647132873535, 24.112993240356445, 23.397811889648438, 18.373058319091797, 19.55291175842285, 13.837834358215332, 15.945241928100586, 11.48424243927002, 11.213541030883789, 14.987752914428711, 8.501266479492188, 0.5166569352149963, 0.5691044926643372, 0.5652012228965759, 0.5833487510681152, 0.6397132277488708, 0.6768525838851929, 0.6493613719940186, 0.6228717565536499, 0.6257390975952148, 0.6172717213630676, 0.5890935063362122, 0.5181868672370911, 0.3152523338794708, 0.3564630448818207, 0.3843555152416229, 0.4090743660926819, 0.41065141558647156, 0.3831389546394348, 0.3814399838447571, 0.39830082654953003, 0.3885208070278168, 0.3615761697292328, 0.3431141972541809, 0.30724018812179565, 1065.4374901660567, 1248.9401705143673, 1918.1298828125, 2450.6841315913975, 0.023342556423611112, 0.03195912155272776]"
processed_ravdess\03-01-07-01-02-01-01.wav,7,"[-322.00030517578125, 79.5201416015625, 8.377902030944824, 19.111637115478516, 8.121625900268555, 9.662382125854492, 1.2923099994659424, -6.043322563171387, -2.399036407470703, 4.013729572296143, 3.511009693145752, 3.002504348754883, 5.0422749519348145, 185.75523376464844, 74.80389404296875, 25.524991989135742, 23.96684455871582, 17.80413055419922, 16.901958465576172, 12.525084495544434, 15.36365032196045, 12.142494201660156, 9.48475456237793, 12.444804191589355, 7.709048748016357, 9.074383735656738, 0.5912052392959595, 0.6559414863586426, 0.6872828006744385, 0.6905587315559387, 0.6592190265655518, 0.6212362051010132, 0.6313163638114929, 0.6626438498497009, 0.6316605806350708, 0.5478472709655762, 0.5066314339637756, 0.5218529105186462, 0.31206268072128296, 0.31279677152633667, 0.33217060565948486, 0.36600691080093384, 0.3855333924293518, 0.3962136507034302, 0.3850339651107788, 0.340402215719223, 0.31424635648727417, 0.32063907384872437, 0.30178195238113403, 0.27880120277404785, 1099.324322060269, 1421.157659438937, 1840.6429132766273, 2429.5098719347097, 0.03748208672337278, 0.08188365025900665]"
processed_ravdess\03-01-07-02-02-01-21.wav,7,"[-367.70782470703125, 63.639156341552734, 4.076573371887207, 23.694238662719727, 17.858699798583984, 0.1491733193397522, 8.864397048950195, 3.9265666007995605, -1.210983157157898, 11.165278434753418, 8.036209106445312, 3.8159451484680176, 6.89866828918457, 207.87631225585938, 69.55607604980469, 29.5246639251709, 29.00558090209961, 19.04619026184082, 31.883338928222656, 14.880034446716309, 15.179902076721191, 15.605268478393555, 10.561454772949219, 13.356606483459473, 9.485066413879395, 7.176082611083984, 0.6162170171737671, 0.6421048641204834, 0.677074670791626, 0.7238776087760925, 0.7700464725494385, 0.8241767883300781, 0.7965500950813293, 0.7863621115684509, 0.7611030340194702, 0.677979052066803, 0.6106353998184204, 0.5728537440299988, 0.26958999037742615, 0.30050745606422424, 0.32153061032295227, 0.31764933466911316, 0.30932801961898804, 0.2818661630153656, 0.2722337245941162, 0.2524136006832123, 0.259337842464447, 0.26781028509140015, 0.25844407081604004, 0.22946175932884216, 909.959484023324, 1355.985286202524, 1607.513427734375, 2276.6733912933028, 0.007177734375, 0.014597250337792415]"
processed_ravdess\03-01-07-01-02-02-06.wav,7,"[-319.7833251953125, 45.14094161987305, 3.2419233322143555, 0.6899961829185486, 2.408219575881958, -4.646721363067627, -15.013110160827637, -7.499510288238525, -0.35177135467529297, -1.6280183792114258, -7.586236953735352, 1.448405146598816, -3.4541382789611816, 162.89097595214844, 59.96332931518555, 31.226293563842773, 21.886383056640625, 15.912782669067383, 16.957639694213867, 20.22931480407715, 15.392622947692871, 8.956311225891113, 9.280871391296387, 11.3137845993042, 5.588742733001709, 9.135342597961426, 0.4860754609107971, 0.4658498764038086, 0.5507368445396423, 0.5970540046691895, 0.49552595615386963, 0.5221119523048401, 0.5201705694198608, 0.591596782207489, 0.6530078649520874, 0.5648993849754333, 0.5664747357368469, 0.5000200867652893, 0.36117398738861084, 0.365682452917099, 0.3592114746570587, 0.36950743198394775, 0.395440936088562, 0.40152525901794434, 0.374105304479599, 0.3474849462509155, 0.32803165912628174, 0.31250378489494324, 0.3563491404056549, 0.32998085021972656, 2437.7629370495847, 2036.3654894841773, 4532.359260110294, 3328.996230183307, 0.10822323069852942, 0.171449181148314]"
processed_ravdess\03-01-07-02-01-02-04.wav,7,"[-350.9169921875, 32.71383285522461, -3.0181808471679688, 6.818441390991211, -1.8137438297271729, 0.32965895533561707, 0.31979864835739136, -3.539126396179199, -5.074542999267578, 1.6652772426605225, 1.115432620048523, 0.7433726191520691, 0.307883083820343, 146.62179565429688, 43.485904693603516, 27.798248291015625, 23.833446502685547, 20.360498428344727, 13.138656616210938, 16.0274715423584, 13.92776870727539, 14.296486854553223, 11.150236129760742, 10.046016693115234, 9.311821937561035, 8.801934242248535, 0.6147607564926147, 0.6361737251281738, 0.6355778574943542, 0.5847060084342957, 0.640471339225769, 0.6327863931655884, 0.5895363688468933, 0.5731256008148193, 0.555661141872406, 0.5505080223083496, 0.5105912089347839, 0.5505967140197754, 0.3323659300804138, 0.3479185104370117, 0.39409634470939636, 0.4159039258956909, 0.42144662141799927, 0.41033774614334106, 0.4271959960460663, 0.4180382192134857, 0.3806215822696686, 0.33715423941612244, 0.3198743462562561, 0.3221450448036194, 1278.9192971346622, 1428.6948977615755, 2329.112927667026, 2786.122204519248, 0.03515344378591954, 0.05313075699544833]"
processed_ravdess\03-01-07-01-01-01-23.wav,7,"[-374.5553283691406, 59.78049087524414, 5.779201507568359, 15.145479202270508, 10.875152587890625, 10.096667289733887, 5.587949752807617, 1.7966326475143433, -0.6646264791488647, 1.277845859527588, 8.417243003845215, 3.82418155670166, 1.7725378274917603, 200.38723754882812, 61.01537322998047, 19.754039764404297, 20.396154403686523, 14.846949577331543, 13.701622009277344, 13.019050598144531, 12.761016845703125, 11.585417747497559, 12.107521057128906, 9.049365997314453, 10.310064315795898, 8.832021713256836, 0.6792231202125549, 0.6834005117416382, 0.6964454650878906, 0.7206379175186157, 0.7851935029029846, 0.7777106761932373, 0.7738158106803894, 0.7503905892372131, 0.6799488067626953, 0.6432444453239441, 0.6066911220550537, 0.5888680815696716, 0.23260962963104248, 0.2639506757259369, 0.3315803110599518, 0.3424016535282135, 0.31892725825309753, 0.33327341079711914, 0.3330119252204895, 0.31952154636383057, 0.33405575156211853, 0.32402509450912476, 0.27668434381484985, 0.22899533808231354, 913.1550737860746, 1275.7034148702774, 1653.9317737926137, 2455.1979142704035, 0.017521053165584416, 0.03304041421250684]"
processed_ravdess\03-01-07-01-01-02-12.wav,7,"[-363.149169921875, 69.94915771484375, -11.297012329101562, 16.644176483154297, 0.5708174705505371, -3.3140861988067627, -3.996405839920044, -16.136857986450195, -7.842709541320801, 0.9318846464157104, -8.9334077835083, 0.6322854161262512, -7.2302565574646, 188.17176818847656, 56.01605224609375, 32.987789154052734, 23.236988067626953, 17.776384353637695, 17.303150177001953, 12.290868759155273, 20.92778968811035, 11.950363159179688, 10.976393699645996, 12.570660591125488, 9.992838859558105, 10.857270240783691, 0.4688498377799988, 0.5054894685745239, 0.5678393244743347, 0.5943189859390259, 0.5260807275772095, 0.5004511475563049, 0.4441843032836914, 0.4838307499885559, 0.4661824703216553, 0.45782190561294556, 0.45447713136672974, 0.45275068283081055, 0.32583412528038025, 0.3364860415458679, 0.3413226306438446, 0.3439348340034485, 0.31852731108665466, 0.3274526596069336, 0.31985172629356384, 0.32410651445388794, 0.2975110709667206, 0.306044340133667, 0.29946789145469666, 0.2858777344226837, 2621.35768697001, 1285.4290540403276, 5318.9703369140625, 2618.127518519348, 0.0995819091796875, 0.07872222075273028]"
processed_ravdess\03-01-07-01-01-01-10.wav,7,"[-328.7644958496094, 74.12222290039062, 1.6015924215316772, 17.698177337646484, 7.8008713722229, 2.8110227584838867, 2.947723865509033, -9.874490737915039, 3.20859956741333, 6.244818210601807, -0.5674769878387451, 3.9457173347473145, 7.730013847351074, 171.79405212402344, 59.03295135498047, 31.793630599975586, 20.288272857666016, 14.623774528503418, 16.76736068725586, 18.75035285949707, 20.678895950317383, 9.437000274658203, 10.932835578918457, 12.305768013000488, 9.692627906799316, 8.698272705078125, 0.48564982414245605, 0.5997511148452759, 0.5954287648200989, 0.5691791772842407, 0.5882513523101807, 0.6744772791862488, 0.7780520915985107, 0.7615588903427124, 0.6481578350067139, 0.567837655544281, 0.5373859405517578, 0.5002535581588745, 0.3316868245601654, 0.35563501715660095, 0.37157005071640015, 0.4271897077560425, 0.4329632520675659, 0.41065770387649536, 0.347363144159317, 0.3264193832874298, 0.3623170554637909, 0.3668029010295868, 0.3394089341163635, 0.32159188389778137, 926.837452559255, 1120.2296624148662, 1497.7015686035156, 2176.250059403759, 0.0219635009765625, 0.029462800795506998]"
